base_exp_name,input_path,usable_rows,total_rows,method,HR@10,NDCG@10,MRR@10,num_users,num_samples,head_exposure_ratio@10,tail_exposure_ratio@10,long_tail_coverage@10,topk_total_items@10,lambda_penalty,setting,lambda,base_score_col,uncertainty_col,normalization,rank_change_rate,top10_change_rate,top10_order_change_rate,mean_kendall_tau,base_uncertainty_spearman,mean_base_score_spread,mean_uncertainty_spread,rerank_is_noop,exp_name,method_variant,setting_base_score,setting_uncertainty,evidence_risk_alpha,evidence_risk_beta,evidence_risk_gamma
beauty_deepseek_evidence_full,output-repaired\beauty_deepseek_evidence_full\calibrated\evidence_posterior_test.jsonl,5838,5838,baseline,1.0,0.5804045526918287,0.44753340184994866,973,5838,0.2144570058239123,0.37050359712230213,1.0,5838,,B,0.0,raw_confidence,evidence_risk,minmax,0.0,0.0,0.0,1.0,-0.29299359551870097,0.43638232271325794,0.14318259677971915,True,beauty_deepseek_evidence_full_decoupled_rerank_settingB_l0,evidence_posterior_decoupled_rerank_grid,raw_confidence,evidence_risk,0.3333333333333333,0.3333333333333333,0.3333333333333333
beauty_deepseek_evidence_full,output-repaired\beauty_deepseek_evidence_full\calibrated\evidence_posterior_test.jsonl,5838,5838,decoupled_uncertainty_aware_rerank,1.0,0.5804045526918287,0.44753340184994866,973,5838,0.2144570058239123,0.37050359712230213,1.0,5838,0.0,B,0.0,raw_confidence,evidence_risk,minmax,0.0,0.0,0.0,1.0,-0.29299359551870097,0.43638232271325794,0.14318259677971915,True,beauty_deepseek_evidence_full_decoupled_rerank_settingB_l0,evidence_posterior_decoupled_rerank_grid,raw_confidence,evidence_risk,0.3333333333333333,0.3333333333333333,0.3333333333333333
beauty_deepseek_evidence_full,output-repaired\beauty_deepseek_evidence_full\calibrated\evidence_posterior_test.jsonl,5838,5838,baseline,1.0,0.5804045526918287,0.44753340184994866,973,5838,0.2144570058239123,0.37050359712230213,1.0,5838,,B,0.1,raw_confidence,evidence_risk,minmax,0.31894484412470026,0.0,0.6413155190133607,0.8097978759849264,-0.29299359551870097,0.43638232271325794,0.14318259677971915,False,beauty_deepseek_evidence_full_decoupled_rerank_settingB_l0p1,evidence_posterior_decoupled_rerank_grid,raw_confidence,evidence_risk,0.3333333333333333,0.3333333333333333,0.3333333333333333
beauty_deepseek_evidence_full,output-repaired\beauty_deepseek_evidence_full\calibrated\evidence_posterior_test.jsonl,5838,5838,decoupled_uncertainty_aware_rerank,1.0,0.5941543774152056,0.46450839328537175,973,5838,0.2144570058239123,0.37050359712230213,1.0,5838,0.1,B,0.1,raw_confidence,evidence_risk,minmax,0.31894484412470026,0.0,0.6413155190133607,0.8097978759849264,-0.29299359551870097,0.43638232271325794,0.14318259677971915,False,beauty_deepseek_evidence_full_decoupled_rerank_settingB_l0p1,evidence_posterior_decoupled_rerank_grid,raw_confidence,evidence_risk,0.3333333333333333,0.3333333333333333,0.3333333333333333
beauty_deepseek_evidence_full,output-repaired\beauty_deepseek_evidence_full\calibrated\evidence_posterior_test.jsonl,5838,5838,baseline,1.0,0.5804045526918287,0.44753340184994866,973,5838,0.2144570058239123,0.37050359712230213,1.0,5838,,B,0.2,raw_confidence,evidence_risk,minmax,0.3389859540938678,0.0,0.6752312435765673,0.794998287084618,-0.29299359551870097,0.43638232271325794,0.14318259677971915,False,beauty_deepseek_evidence_full_decoupled_rerank_settingB_l0p2,evidence_posterior_decoupled_rerank_grid,raw_confidence,evidence_risk,0.3333333333333333,0.3333333333333333,0.3333333333333333
beauty_deepseek_evidence_full,output-repaired\beauty_deepseek_evidence_full\calibrated\evidence_posterior_test.jsonl,5838,5838,decoupled_uncertainty_aware_rerank,1.0,0.5944291158608105,0.46486810551558755,973,5838,0.2144570058239123,0.37050359712230213,1.0,5838,0.2,B,0.2,raw_confidence,evidence_risk,minmax,0.3389859540938678,0.0,0.6752312435765673,0.794998287084618,-0.29299359551870097,0.43638232271325794,0.14318259677971915,False,beauty_deepseek_evidence_full_decoupled_rerank_settingB_l0p2,evidence_posterior_decoupled_rerank_grid,raw_confidence,evidence_risk,0.3333333333333333,0.3333333333333333,0.3333333333333333
beauty_deepseek_evidence_full,output-repaired\beauty_deepseek_evidence_full\calibrated\evidence_posterior_test.jsonl,5838,5838,baseline,1.0,0.5804045526918287,0.44753340184994866,973,5838,0.2144570058239123,0.37050359712230213,1.0,5838,,B,0.5,raw_confidence,evidence_risk,minmax,0.49177800616649536,0.0,0.8376156217882836,0.6628982528263104,-0.29299359551870097,0.43638232271325794,0.14318259677971915,False,beauty_deepseek_evidence_full_decoupled_rerank_settingB_l0p5,evidence_posterior_decoupled_rerank_grid,raw_confidence,evidence_risk,0.3333333333333333,0.3333333333333333,0.3333333333333333
beauty_deepseek_evidence_full,output-repaired\beauty_deepseek_evidence_full\calibrated\evidence_posterior_test.jsonl,5838,5838,decoupled_uncertainty_aware_rerank,1.0,0.5941969706492649,0.46483384720794796,973,5838,0.2144570058239123,0.37050359712230213,1.0,5838,0.5,B,0.5,raw_confidence,evidence_risk,minmax,0.49177800616649536,0.0,0.8376156217882836,0.6628982528263104,-0.29299359551870097,0.43638232271325794,0.14318259677971915,False,beauty_deepseek_evidence_full_decoupled_rerank_settingB_l0p5,evidence_posterior_decoupled_rerank_grid,raw_confidence,evidence_risk,0.3333333333333333,0.3333333333333333,0.3333333333333333
beauty_deepseek_evidence_full,output-repaired\beauty_deepseek_evidence_full\calibrated\evidence_posterior_test.jsonl,5838,5838,baseline,1.0,0.5804045526918287,0.44753340184994866,973,5838,0.2144570058239123,0.37050359712230213,1.0,5838,,B,1.0,raw_confidence,evidence_risk,minmax,0.5688591983556013,0.0,0.894141829393628,0.5699897225077081,-0.29299359551870097,0.43638232271325794,0.14318259677971915,False,beauty_deepseek_evidence_full_decoupled_rerank_settingB_l1,evidence_posterior_decoupled_rerank_grid,raw_confidence,evidence_risk,0.3333333333333333,0.3333333333333333,0.3333333333333333
beauty_deepseek_evidence_full,output-repaired\beauty_deepseek_evidence_full\calibrated\evidence_posterior_test.jsonl,5838,5838,decoupled_uncertainty_aware_rerank,1.0,0.5913135821892146,0.46140801644398766,973,5838,0.2144570058239123,0.37050359712230213,1.0,5838,1.0,B,1.0,raw_confidence,evidence_risk,minmax,0.5688591983556013,0.0,0.894141829393628,0.5699897225077081,-0.29299359551870097,0.43638232271325794,0.14318259677971915,False,beauty_deepseek_evidence_full_decoupled_rerank_settingB_l1,evidence_posterior_decoupled_rerank_grid,raw_confidence,evidence_risk,0.3333333333333333,0.3333333333333333,0.3333333333333333
beauty_deepseek_evidence_full,output-repaired\beauty_deepseek_evidence_full\calibrated\evidence_posterior_test.jsonl,5838,5838,baseline,1.0,0.4993333253332959,0.3428228845495033,973,5838,0.2144570058239123,0.37050359712230213,1.0,5838,,C,0.0,minimal_repaired_confidence,evidence_risk,minmax,0.0,0.0,0.0,1.0,0.1397841880234759,0.5310780716338129,0.14318259677971915,True,beauty_deepseek_evidence_full_decoupled_rerank_settingC_l0,evidence_posterior_decoupled_rerank_grid,repaired_confidence,evidence_risk,0.3333333333333333,0.3333333333333333,0.3333333333333333
beauty_deepseek_evidence_full,output-repaired\beauty_deepseek_evidence_full\calibrated\evidence_posterior_test.jsonl,5838,5838,decoupled_uncertainty_aware_rerank,1.0,0.4993333253332959,0.3428228845495033,973,5838,0.2144570058239123,0.37050359712230213,1.0,5838,0.0,C,0.0,minimal_repaired_confidence,evidence_risk,minmax,0.0,0.0,0.0,1.0,0.1397841880234759,0.5310780716338129,0.14318259677971915,True,beauty_deepseek_evidence_full_decoupled_rerank_settingC_l0,evidence_posterior_decoupled_rerank_grid,repaired_confidence,evidence_risk,0.3333333333333333,0.3333333333333333,0.3333333333333333
beauty_deepseek_evidence_full,output-repaired\beauty_deepseek_evidence_full\calibrated\evidence_posterior_test.jsonl,5838,5838,baseline,1.0,0.4993333253332959,0.3428228845495033,973,5838,0.2144570058239123,0.37050359712230213,1.0,5838,,C,0.1,minimal_repaired_confidence,evidence_risk,minmax,0.2805755395683453,0.0,0.5714285714285714,0.8404933196300103,0.1397841880234759,0.5310780716338129,0.14318259677971915,False,beauty_deepseek_evidence_full_decoupled_rerank_settingC_l0p1,evidence_posterior_decoupled_rerank_grid,repaired_confidence,evidence_risk,0.3333333333333333,0.3333333333333333,0.3333333333333333
beauty_deepseek_evidence_full,output-repaired\beauty_deepseek_evidence_full\calibrated\evidence_posterior_test.jsonl,5838,5838,decoupled_uncertainty_aware_rerank,1.0,0.5130487951579668,0.36058581706063725,973,5838,0.2144570058239123,0.37050359712230213,1.0,5838,0.1,C,0.1,minimal_repaired_confidence,evidence_risk,minmax,0.2805755395683453,0.0,0.5714285714285714,0.8404933196300103,0.1397841880234759,0.5310780716338129,0.14318259677971915,False,beauty_deepseek_evidence_full_decoupled_rerank_settingC_l0p1,evidence_posterior_decoupled_rerank_grid,repaired_confidence,evidence_risk,0.3333333333333333,0.3333333333333333,0.3333333333333333
beauty_deepseek_evidence_full,output-repaired\beauty_deepseek_evidence_full\calibrated\evidence_posterior_test.jsonl,5838,5838,baseline,1.0,0.4993333253332959,0.3428228845495033,973,5838,0.2144570058239123,0.37050359712230213,1.0,5838,,C,0.2,minimal_repaired_confidence,evidence_risk,minmax,0.32459746488523467,0.0,0.6351490236382322,0.806372045220966,0.1397841880234759,0.5310780716338129,0.14318259677971915,False,beauty_deepseek_evidence_full_decoupled_rerank_settingC_l0p2,evidence_posterior_decoupled_rerank_grid,repaired_confidence,evidence_risk,0.3333333333333333,0.3333333333333333,0.3333333333333333
beauty_deepseek_evidence_full,output-repaired\beauty_deepseek_evidence_full\calibrated\evidence_posterior_test.jsonl,5838,5838,decoupled_uncertainty_aware_rerank,1.0,0.5156415739864461,0.36396026036313806,973,5838,0.2144570058239123,0.37050359712230213,1.0,5838,0.2,C,0.2,minimal_repaired_confidence,evidence_risk,minmax,0.32459746488523467,0.0,0.6351490236382322,0.806372045220966,0.1397841880234759,0.5310780716338129,0.14318259677971915,False,beauty_deepseek_evidence_full_decoupled_rerank_settingC_l0p2,evidence_posterior_decoupled_rerank_grid,repaired_confidence,evidence_risk,0.3333333333333333,0.3333333333333333,0.3333333333333333
beauty_deepseek_evidence_full,output-repaired\beauty_deepseek_evidence_full\calibrated\evidence_posterior_test.jsonl,5838,5838,baseline,1.0,0.4993333253332959,0.3428228845495033,973,5838,0.2144570058239123,0.37050359712230213,1.0,5838,,C,0.5,minimal_repaired_confidence,evidence_risk,minmax,0.4032202809181226,0.0,0.7225077081192189,0.7492291880781089,0.1397841880234759,0.5310780716338129,0.14318259677971915,False,beauty_deepseek_evidence_full_decoupled_rerank_settingC_l0p5,evidence_posterior_decoupled_rerank_grid,repaired_confidence,evidence_risk,0.3333333333333333,0.3333333333333333,0.3333333333333333
beauty_deepseek_evidence_full,output-repaired\beauty_deepseek_evidence_full\calibrated\evidence_posterior_test.jsonl,5838,5838,decoupled_uncertainty_aware_rerank,1.0,0.5201666730740849,0.3698698184309695,973,5838,0.2144570058239123,0.37050359712230213,1.0,5838,0.5,C,0.5,minimal_repaired_confidence,evidence_risk,minmax,0.4032202809181226,0.0,0.7225077081192189,0.7492291880781089,0.1397841880234759,0.5310780716338129,0.14318259677971915,False,beauty_deepseek_evidence_full_decoupled_rerank_settingC_l0p5,evidence_posterior_decoupled_rerank_grid,repaired_confidence,evidence_risk,0.3333333333333333,0.3333333333333333,0.3333333333333333
beauty_deepseek_evidence_full,output-repaired\beauty_deepseek_evidence_full\calibrated\evidence_posterior_test.jsonl,5838,5838,baseline,1.0,0.4993333253332959,0.3428228845495033,973,5838,0.2144570058239123,0.37050359712230213,1.0,5838,,C,1.0,minimal_repaired_confidence,evidence_risk,minmax,0.5942103460089072,0.0,0.8931140801644398,0.5928742720109627,0.1397841880234759,0.5310780716338129,0.14318259677971915,False,beauty_deepseek_evidence_full_decoupled_rerank_settingC_l1,evidence_posterior_decoupled_rerank_grid,repaired_confidence,evidence_risk,0.3333333333333333,0.3333333333333333,0.3333333333333333
beauty_deepseek_evidence_full,output-repaired\beauty_deepseek_evidence_full\calibrated\evidence_posterior_test.jsonl,5838,5838,decoupled_uncertainty_aware_rerank,1.0,0.535300832710451,0.389140116478246,973,5838,0.2144570058239123,0.37050359712230213,1.0,5838,1.0,C,1.0,minimal_repaired_confidence,evidence_risk,minmax,0.5942103460089072,0.0,0.8931140801644398,0.5928742720109627,0.1397841880234759,0.5310780716338129,0.14318259677971915,False,beauty_deepseek_evidence_full_decoupled_rerank_settingC_l1,evidence_posterior_decoupled_rerank_grid,repaired_confidence,evidence_risk,0.3333333333333333,0.3333333333333333,0.3333333333333333
