method,backbone_name,lambda,alpha,beta,normalization,HR@1,HR@3,HR@5,HR@10,NDCG@1,NDCG@3,NDCG@5,NDCG@10,MRR,MRR@10,Recall@10,positive_rank_mean,positive_rank_median,candidate_pool_size_mean,candidate_pool_size_min,candidate_pool_size_max,hr10_trivial_flag,rank_change_rate,top10_order_change_rate,mean_kendall_tau,base_risk_spearman,relative_NDCG_vs_backbone,relative_MRR_vs_backbone,relative_HR_vs_backbone
D_Bert4Rec_plus_calibrated_relevance_plus_evidence_risk,llmesr_bert4rec,0.1,0.75,0.25,minmax,0.142,0.53,0.91,1.0,0.142,0.3653282648000065,0.5223241467403905,0.5543827935801124,0.41106666666666675,0.41106666666666675,1.0,3.294,3.294,6.0,6.0,6.0,True,0.5306666666666667,0.916,0.6335999999999999,-0.031371706871513215,-0.06622200870310217,-0.10805728337914054,0.0
D_Bert4Rec_plus_calibrated_relevance_plus_evidence_risk,llmesr_bert4rec,0.2,0.75,0.25,minmax,0.142,0.532,0.908,1.0,0.142,0.36528082677143486,0.5199404699677814,0.5527115311817193,0.40903333333333336,0.40903333333333336,1.0,3.318,3.318,6.0,6.0,6.0,True,0.5556666666666666,0.918,0.6117333333333334,-0.031371706871513215,-0.0690370095714075,-0.11246926081296099,0.0
D_Bert4Rec_plus_calibrated_relevance_plus_evidence_risk,llmesr_bert4rec,0.5,0.75,0.25,minmax,0.178,0.506,0.888,1.0,0.178,0.3653054961357195,0.5219356661687623,0.5618308711248607,0.42216666666666663,0.42216666666666663,1.0,3.364,3.364,6.0,6.0,6.0,True,0.605,0.946,0.5496,-0.031371706871513215,-0.05367679451302004,-0.08397222624041664,0.0
D_Bert4Rec_plus_calibrated_relevance_plus_evidence_risk,llmesr_bert4rec,0.05,0.9,0.09999999999999998,minmax,0.106,0.524,0.912,1.0,0.106,0.34354268627857776,0.5039839806835488,0.5353302131490548,0.3857333333333334,0.3857333333333334,1.0,3.374,3.374,6.0,6.0,6.0,True,0.46,0.82,0.6823999999999999,-0.031371706871513215,-0.09831333709561053,-0.16302618255460713,0.0
D_Bert4Rec_plus_calibrated_relevance_plus_evidence_risk,llmesr_bert4rec,0.1,0.9,0.09999999999999998,minmax,0.11,0.514,0.9,1.0,0.11,0.34159012430714947,0.5007318280875852,0.5363525467983875,0.38739999999999997,0.38739999999999997,1.0,3.402,3.402,6.0,6.0,6.0,True,0.4726666666666666,0.828,0.6765333333333333,-0.031371706871513215,-0.0965913632671224,-0.15940980760885293,0.0
D_Bert4Rec_plus_calibrated_relevance_plus_evidence_risk,llmesr_bert4rec,0.2,0.9,0.09999999999999998,minmax,0.11,0.494,0.898,1.0,0.11,0.32897152923572026,0.49507658354637774,0.5314097166313961,0.38133333333333336,0.38133333333333336,1.0,3.464,3.464,6.0,6.0,6.0,True,0.49999999999999994,0.88,0.6546666666666666,-0.031371706871513215,-0.10491684897501881,-0.17257341241139873,0.0
D_Bert4Rec_plus_calibrated_relevance_plus_evidence_risk,llmesr_bert4rec,0.5,0.9,0.09999999999999998,minmax,0.128,0.492,0.874,1.0,0.128,0.3356622317000057,0.49281828674311473,0.5377003923187256,0.3901,0.3901,1.0,3.476,3.476,6.0,6.0,6.0,True,0.5923333333333333,0.956,0.5818666666666666,-0.031371706871513215,-0.09432111156174018,-0.15355128019673076,0.0
B_Bert4Rec_plus_calibrated_relevance,llmesr_bert4rec,0.0,0.5,0.5,zscore,0.296,0.614,0.916,1.0,0.296,0.48275710775714903,0.6080884632047178,0.6380098669217916,0.5214333333333334,0.5214333333333334,1.0,2.858,2.858,6.0,6.0,6.0,True,0.6636666666666666,0.966,0.4757333333333333,-0.031371706871513215,0.07463575504303595,0.13141906552871424,0.0
B_Bert4Rec_plus_calibrated_relevance,llmesr_bert4rec,0.0,0.75,0.25,zscore,0.146,0.538,0.918,1.0,0.146,0.3694952482500061,0.5270170152004562,0.5562260045433141,0.41333333333333333,0.41333333333333333,1.0,3.264,3.264,6.0,6.0,6.0,True,0.5076666666666667,0.888,0.6511999999999999,-0.031371706871513215,-0.06311738523591279,-0.10313901345291476,0.0
B_Bert4Rec_plus_calibrated_relevance,llmesr_bert4rec,0.0,0.9,0.09999999999999998,zscore,0.118,0.528,0.92,1.0,0.118,0.35285198381429234,0.5158048119666563,0.5443013869352981,0.39729999999999993,0.39729999999999993,1.0,3.302,3.302,6.0,6.0,6.0,True,0.44799999999999995,0.804,0.6954666666666666,-0.031371706871513215,-0.08320268659436433,-0.137928540431072,0.0
C_Bert4Rec_plus_evidence_risk,llmesr_bert4rec,0.05,1.0,0.0,zscore,0.086,0.478,0.888,1.0,0.086,0.30399619860000493,0.4731235497674912,0.5130187547235898,0.3573333333333334,0.3573333333333334,1.0,3.576,3.576,6.0,6.0,6.0,True,0.41866666666666663,0.774,0.7162666666666666,-0.031371706871513215,-0.13589377623026108,-0.22464921163026166,0.0
