num_samples,accuracy,avg_confidence,avg_correctness,brier_score,ece,mce,auroc,split,variant,score_col,status,feature_set,uses_fallback,fallback_reason,total_rows,usable_rows,parse_success_rate,high_conf_threshold,high_conf_error_rate
1000,0.662,0.4180500000000001,0.662,0.2109035,0.2512500000000001,0.499764705882353,0.67305245451474,valid,raw_relevance_probability,relevance_probability,ready,,False,,1000,1000,1.0,0.8,0.3529411764705882
1000,0.844,0.167,0.844,0.1264402252424191,7.799316747991725e-18,1.1102230246251563e-16,0.6764741824873662,valid,calibrated_relevance_probability,calibrated_relevance_probability,ready,,False,,1000,1000,1.0,0.8,0.0
1000,0.629,0.42501,0.629,0.2269057,0.25801,0.5053846153846154,0.6147393088972116,test,raw_relevance_probability,relevance_probability,ready,,False,,1000,1000,1.0,0.8,0.4705882352941176
1000,0.837,0.1674592652668037,0.837,0.1335473133457467,0.0286141039764811,0.0826612903225806,0.6169497739215447,test,calibrated_relevance_probability,calibrated_relevance_probability,ready,,False,,1000,1000,1.0,0.8,0.0
1000,0.845,0.167,0.845,0.1248043692859912,1.84297022087776e-17,2.220446049250313e-16,0.685502943692447,valid,evidence_posterior_relevance_minimal,minimal_calibrated_relevance_probability,ready,minimal,False,,1000,1000,1.0,0.8,0.0
1000,0.834,0.1660128547868833,0.834,0.1354921750955656,0.0296341250788885,0.2823776088148351,0.6104369891669242,test,evidence_posterior_relevance_minimal,minimal_calibrated_relevance_probability,ready,minimal,False,,1000,1000,1.0,0.8,0.0
1000,0.847,0.167,0.847,0.1242051388226995,7.743805596760469e-18,1.1102230246251563e-16,0.6896183623149859,valid,evidence_posterior_relevance_full,full_calibrated_relevance_probability,ready,full,False,,1000,1000,1.0,0.8,0.0
1000,0.837,0.1667227858645259,0.837,0.1338666472631414,0.029151022889493,0.4177242171406891,0.6191746159541661,test,evidence_posterior_relevance_full,full_calibrated_relevance_probability,ready,full,False,,1000,1000,1.0,0.8,0.0
