num_samples,accuracy,avg_confidence,avg_correctness,brier_score,ece,mce,auroc,split,variant,score_col,status,feature_set,uses_fallback,fallback_reason,total_rows,usable_rows,parse_success_rate,high_conf_threshold,high_conf_error_rate
5838,0.6224734498115793,0.4291692360397396,0.6224734498115793,0.2268960089071599,0.262502569373073,0.467641129032258,0.6312070296779755,valid,raw_relevance_probability,relevance_probability,ready,,False,,5838,5838,1.0,0.8,0.5167464114832536
5838,0.8335046248715313,0.1666666666666666,0.8335046248715313,0.132495704029046,2.622706969572061e-17,5.551115123125783e-17,0.6325427867953765,valid,calibrated_relevance_probability,calibrated_relevance_probability,ready,,False,,5838,5838,1.0,0.8,0.0
5838,0.6104830421377184,0.4270280918122645,0.6104830421377184,0.2317954607742377,0.2603614251455978,0.5160132158590308,0.6007391766809721,test,raw_relevance_probability,relevance_probability,ready,,False,,5838,5838,1.0,0.8,0.527363184079602
5838,0.8333333333333334,0.1653696319088101,0.8333333333333334,0.1346859695874719,0.00951241845408,0.0999999999999999,0.5985809032996771,test,calibrated_relevance_probability,calibrated_relevance_probability,ready,,False,,5838,5838,1.0,0.8,0.0
5838,0.8360739979445015,0.1666666666666666,0.8360739979445015,0.1319947476798121,8.453136938093218e-18,3.3306690738754696e-16,0.6319518045818814,valid,evidence_posterior_relevance_minimal,minimal_calibrated_relevance_probability,ready,minimal,False,,5838,5838,1.0,0.8,0.0
5838,0.8343610825625214,0.1652039828957101,0.8343610825625214,0.1348676958783988,0.0095905255665129,0.0571536067311967,0.6010137008584294,test,evidence_posterior_relevance_minimal,minimal_calibrated_relevance_probability,ready,minimal,False,,5838,5838,1.0,0.8,0.0
5838,0.8360739979445015,0.1666666666666666,0.8360739979445015,0.1317247222152139,6.979305413453793e-18,3.3306690738754696e-16,0.6364692536090053,valid,evidence_posterior_relevance_full,full_calibrated_relevance_probability,ready,full,False,,5838,5838,1.0,0.8,0.0
5838,0.8345323741007195,0.1653054419593615,0.8345323741007195,0.1348094267877603,0.0115505395245907,0.0552272727272726,0.6037781667193041,test,evidence_posterior_relevance_full,full_calibrated_relevance_probability,ready,full,False,,5838,5838,1.0,0.8,0.0
