analysis_layer,backbone,score_type,ECE,Brier,AUROC,high_conf_error_rate,high_conf_count,num_rows,source_file,notes,normalization,alpha,beta,lambda,grid_file,positive_old_mean_rank,positive_new_mean_rank,positive_mean_rank_improvement,positive_old_median_rank,positive_new_median_rank,positive_median_rank_improvement,old_pairwise_inversion_rate,new_pairwise_inversion_rate,pairwise_inversion_reduction,old_pairwise_inversion_count_mean,new_pairwise_inversion_count_mean,demoted_count,demoted_negative_rate,high_risk_demotion_precision,promoted_count,promoted_positive_rate,demoted_mean_evidence_risk,promoted_mean_evidence_risk,demoted_mean_ambiguity,demoted_mean_missing_information,demoted_mean_abs_evidence_margin
calibration_mismatch,pointwise_relevance,raw_relevance_probability,0.26036142514559785,0.23179546077423777,0.6007391766809721,0.527363184079602,201.0,5838.0,output-repaired/beauty_deepseek_relevance_evidence_full/calibrated/*test.jsonl,"high_conf_error_rate = P(label=0 | score>=0.8); valid fit, test eval",,,,,,,,,,,,,,,,,,,,,,,,,,
calibration_mismatch,pointwise_relevance,calibrated_relevance_probability,0.009512418472147977,0.1346859695878549,0.5985809032996771,0.0,0.0,5838.0,output-repaired/beauty_deepseek_relevance_evidence_full/calibrated/*test.jsonl,"high_conf_error_rate = P(label=0 | score>=0.8); valid fit, test eval",,,,,,,,,,,,,,,,,,,,,,,,,,
calibration_mismatch,pointwise_relevance,CEP_full,0.011550539522490594,0.13480942678751714,0.6037781667193041,0.0,0.0,5838.0,output-repaired/beauty_deepseek_relevance_evidence_full/calibrated/*test.jsonl,"high_conf_error_rate = P(label=0 | score>=0.8); valid fit, test eval",,,,,,,,,,,,,,,,,,,,,,,,,,
ranking_and_evidence_mismatch,SASRec-style,best_D_calibrated_relevance_plus_evidence_risk,,,,,,,output-repaired\summary\day19_sasrec_beauty_full_joined_candidates.csv,old_rank=backbone_score rank; new_rank=best D plug-in rank from full grid,zscore,0.5,0.5,0.2,output-repaired\summary\day19_sasrec_beauty_full_plugin_rerank_grid.csv,3.4511819116135665,3.1017471736896196,0.3494347379239466,3.0,3.0,0.0,0.49023638232271327,0.42034943473792397,0.0698869475847893,2.4511819116135665,2.1017471736896196,2196.0,0.8674863387978142,0.5077413479052824,1604.0,0.2344139650872818,0.46568002428843347,0.37455320033771816,0.3241575591985428,0.43051001821493623,0.3576275045537341
ranking_and_evidence_mismatch,GRU4Rec,best_D_calibrated_relevance_plus_evidence_risk,,,,,,,output-repaired\summary\day22_llmesr_gru4rec_beauty_full_joined_candidates.csv,old_rank=backbone_score rank; new_rank=best D plug-in rank from full grid,zscore,0.5,0.5,0.2,output-repaired\summary\day22_llmesr_gru4rec_beauty_full_plugin_rerank_grid.csv,3.5436793422404933,3.184994861253854,0.35868448098663924,3.0,3.0,0.0,0.5087358684480987,0.43699897225077083,0.07173689619732787,2.5436793422404933,2.184994861253854,2131.0,0.8639136555607696,0.5138432660722665,1604.0,0.2275561097256858,0.46462537150220556,0.37424147963977555,0.32313467855466915,0.4308540591271704,0.36011262318160486
ranking_and_evidence_mismatch,Bert4Rec,best_D_calibrated_relevance_plus_evidence_risk,,,,,,,output-repaired\summary\day25_bert4rec_beauty_full_joined_candidates.csv,old_rank=backbone_score rank; new_rank=best D plug-in rank from full grid,minmax,0.5,0.5,0.5,output-repaired\summary\day25_bert4rec_beauty_full_plugin_rerank_grid.csv,3.8622816032887974,3.3360739979445015,0.526207605344296,4.0,3.0,0.0,0.5724563206577595,0.46721479958890033,0.1052415210688592,2.8622816032887974,2.3360739979445015,2179.0,0.8710417622762735,0.5819183111519045,1828.0,0.2275711159737418,0.49245066544846255,0.35210612691586435,0.3491509866911427,0.4413262964662689,0.31312528682882057
