method,backbone_name,lambda,alpha,beta,normalization,HR@1,HR@3,HR@5,HR@10,NDCG@1,NDCG@3,NDCG@5,NDCG@10,MRR,MRR@10,Recall@10,positive_rank_mean,positive_rank_median,candidate_pool_size_mean,candidate_pool_size_min,candidate_pool_size_max,hr10_trivial_flag,rank_change_rate,top10_order_change_rate,mean_kendall_tau,base_risk_spearman,relative_NDCG_vs_backbone,relative_MRR_vs_backbone,relative_HR_vs_backbone
D_SASRec_plus_calibrated_relevance_plus_evidence_risk,minimal_sasrec,0.1,0.75,0.25,minmax,0.248,0.746,0.972,1.0,0.248,0.5383738021285805,0.6326390416944477,0.6426128429334725,0.5243333333333332,0.5243333333333332,1.0,2.568,2.568,6.0,6.0,6.0,True,0.44033333333333324,0.858,0.7173333333333333,-0.04059937482082785,0.011612586077904673,0.019971469329529208,0.0
D_SASRec_plus_calibrated_relevance_plus_evidence_risk,minimal_sasrec,0.2,0.75,0.25,minmax,0.264,0.724,0.976,1.0,0.264,0.5327552070571514,0.637604504621183,0.6461534771117755,0.5294666666666668,0.5294666666666668,1.0,2.584,2.584,6.0,6.0,6.0,True,0.4596666666666666,0.862,0.7026666666666666,-0.04059937482082785,0.017186315481006086,0.029957203994294246,0.0
D_SASRec_plus_calibrated_relevance_plus_evidence_risk,minimal_sasrec,0.5,0.75,0.25,minmax,0.256,0.654,0.942,1.0,0.256,0.4877324383928644,0.6073849120341165,0.6280449288863817,0.507,0.507,1.0,2.8,2.8,6.0,6.0,6.0,True,0.5566666666666668,0.934,0.6063999999999999,-0.04059937482082785,-0.011320483755658904,-0.01374659577227316,0.0
D_SASRec_plus_calibrated_relevance_plus_evidence_risk,minimal_sasrec,0.05,0.9,0.09999999999999998,minmax,0.18,0.726,0.982,1.0,0.18,0.4943738021285807,0.6011211009282611,0.6075328302962055,0.47766666666666663,0.47766666666666663,1.0,2.714,2.714,6.0,6.0,6.0,True,0.338,0.748,0.7901333333333332,-0.04059937482082785,-0.04361099479799939,-0.07080793671378538,0.0
D_SASRec_plus_calibrated_relevance_plus_evidence_risk,minimal_sasrec,0.1,0.9,0.09999999999999998,minmax,0.18,0.704,0.98,1.0,0.18,0.4838975211428665,0.5992583511040148,0.6063824948461753,0.47633333333333333,0.47633333333333333,1.0,2.736,2.736,6.0,6.0,6.0,True,0.33333333333333337,0.724,0.7949333333333333,-0.04059937482082785,-0.04542187335770878,-0.07340163402930859,0.0
D_SASRec_plus_calibrated_relevance_plus_evidence_risk,minimal_sasrec,0.2,0.9,0.09999999999999998,minmax,0.146,0.648,0.964,1.0,0.146,0.43680264508572314,0.5690399473630964,0.5818634060989852,0.44459999999999994,0.44459999999999994,1.0,2.916,2.916,6.0,6.0,6.0,True,0.40033333333333326,0.814,0.7466666666666665,-0.04059937482082785,-0.08402025969339316,-0.13513163013876275,0.0
D_SASRec_plus_calibrated_relevance_plus_evidence_risk,minimal_sasrec,0.5,0.9,0.09999999999999998,minmax,0.176,0.606,0.94,1.0,0.176,0.4232087193785786,0.5619711346777851,0.5833435659042664,0.4480333333333333,0.4480333333333333,1.0,3.032,3.032,6.0,6.0,6.0,True,0.5376666666666667,0.922,0.6261333333333332,-0.04059937482082785,-0.08169016575752694,-0.1284528595512903,0.0
B_SASRec_plus_calibrated_relevance,minimal_sasrec,0.0,0.5,0.5,zscore,0.468,0.77,0.97,1.0,0.468,0.6441385126857199,0.7274691042467121,0.7381553198599526,0.6524666666666668,0.6524666666666668,1.0,2.226,2.226,6.0,6.0,6.0,True,0.613,0.93,0.564,-0.04059937482082785,0.16201725543165912,0.26922578135131675,0.0
B_SASRec_plus_calibrated_relevance,minimal_sasrec,0.0,0.75,0.25,zscore,0.232,0.768,0.984,1.0,0.232,0.5450398352285816,0.6354365467221033,0.6411358617158317,0.5216666666666666,0.5216666666666666,1.0,2.516,2.516,6.0,6.0,6.0,True,0.4236666666666667,0.814,0.7370666666666666,-0.04059937482082785,0.009287495931331269,0.01478407469848279,0.0
B_SASRec_plus_calibrated_relevance,minimal_sasrec,0.0,0.9,0.09999999999999998,zscore,0.188,0.75,0.984,1.0,0.188,0.5132542567071527,0.6115784412493509,0.6172777562430792,0.4900333333333333,0.4900333333333333,1.0,2.624,2.624,6.0,6.0,6.0,True,0.318,0.694,0.8066666666666666,-0.04059937482082785,-0.028270358757715403,-0.04675139411230692,0.0
C_SASRec_plus_evidence_risk,minimal_sasrec,0.05,1.0,0.0,zscore,0.102,0.612,0.96,1.0,0.102,0.3889468598714357,0.5348781645054799,0.5491264519898007,0.4018333333333333,0.4018333333333333,1.0,3.11,3.11,6.0,6.0,6.0,True,0.3053333333333333,0.678,0.8221333333333332,-0.04059937482082785,-0.1355553560906719,-0.21832447153417184,0.0
C_SASRec_plus_evidence_risk,minimal_sasrec,0.1,1.0,0.0,zscore,0.102,0.608,0.958,1.0,0.102,0.38877987642143613,0.5353095916665939,0.5502702935251309,0.40336666666666665,0.40336666666666665,1.0,3.11,3.11,6.0,6.0,6.0,True,0.33133333333333337,0.726,0.8008,-0.04059937482082785,-0.1337547003671782,-0.21534171962132007,0.0
C_SASRec_plus_evidence_risk,minimal_sasrec,0.2,1.0,0.0,zscore,0.108,0.6,0.962,1.0,0.108,0.388041735928579,0.5393889798639067,0.5529248529740116,0.40696666666666664,0.40696666666666664,1.0,3.104,3.104,6.0,6.0,6.0,True,0.391,0.8,0.7613333333333333,-0.04059937482082785,-0.12957584558936022,-0.2083387368694072,0.0
